Username,Adjective,LogNumber,1,2,3,4,5,6,7,8,9
grims2,0.0019788675676404213,1.0,0.4126356443050869,-0.10938936513828745,0.6116727629160922,0.053429329104714256,0.24867914447678321,0.15237803023214178,-0.18916024395482087,0.4172862854426612,-0.38183465902779024
grims2,0.03633282069974441,1.0,-0.538205576275801,-0.2403101210401588,-0.39003554559191994,-0.24760581102577503,0.04444483177874488,-0.33178642270142805,-0.1266484230881597,0.4901257484587366,-0.2661367941089187
grims2,0.01502387332147323,1.0,-0.40957490239451566,-0.16394470890679813,-0.3082732971498024,0.6924070625725987,0.16747105732144119,-0.19261591579585147,-0.23080895781550675,0.20668089811393683,0.26414645748649274
grims2,-0.004133217036570161,1.0,-0.44858105659960185,-0.17393091418809614,-0.32853123442505816,-0.3224137246939829,0.4518632928708477,-0.12419392011914476,0.2516195641914502,0.366746444436603,0.3731216504792325
grims2,0.016792559734234016,1.0,-0.33446723789942306,-0.1320799199352125,-0.23400869921734732,-0.3244823622290499,0.32466823325616556,-0.2365855686109659,0.6907172547799826,0.23551060153254527,0.1292281872078509
grims2,0.0004668023163671341,1.0,-0.3798371187917197,-0.12823457602213995,-0.2583180506641408,0.7408047891841355,0.22274552537380227,0.01480651365762092,0.3047360718415492,0.2421253835397663,0.14978694524862027
grims2,0.007587144815070559,1.0,-0.24078752320748956,-0.10782754406489425,-0.40577694181605384,0.15378853302159443,0.02608945090779803,-0.18402714042751894,0.8236874259056514,0.15330549369847715,-0.07468970581145139
grims2,0.021923897275023637,1.0,-0.14509682198377544,-0.7991745046978284,-0.037928830808983266,-0.07235363798704299,-0.3124432954764169,0.31839207550429377,-0.027403774730135885,0.3280185078794797,0.16202451401456633
grims2,0.005085207025860322,1.0,-0.04138023143659445,0.9024017296890265,-0.17791105963073428,-0.000700562763906335,0.241366796778735,-0.061546710855320055,-0.007649967890546792,-0.12610316885587278,-0.27257934508108944
grims2,0.005349876371841289,1.0,0.23127635102412622,-0.039054154795094664,0.34449647051579046,-0.06623391145862745,-0.4619416345748994,-0.585296038954368,-0.07534838362626359,-0.2856026184961983,0.4227452089011549
grims2,0.00020023863373860228,1.0,0.48628316709365,0.13361892649537477,-0.2723949165908301,-0.1982797008731047,0.26542809563935116,0.12611097498525142,-0.1816299060354676,-0.5790562155014785,-0.421318475831441
grims2,0.007554751441658343,2.0,0.40073448723702676,0.0833101505372692,0.22464378836984064,0.4641016556363081,0.34704275407589075,0.2466440543361661,-0.16007969514930978,-0.5327909696263142,-0.2754131847396095
grims2,-0.0007913527387924687,2.0,0.36347204194902916,0.2470776399860698,-0.36028047765951193,0.3308250158700392,-0.17184231696269264,0.2631264554691866,0.16094679937776865,-0.5352747260149975,0.3954810777079937
grims2,0.027429727937023123,2.0,-0.6015504299833762,-0.19768701202992256,-0.4419153283599369,-0.33761267183817023,0.0014851722235905114,-0.23957651963024035,-0.11048439261446026,0.4556909727973903,-0.11191636896016292
grims2,0.0063606122449660196,2.0,-0.2920289120050323,-0.0807852868136959,0.04457604921766612,0.8149097577801676,0.18489973495788609,-0.002063335696169314,-0.34338502255039083,0.18027668666424665,0.23983908707743185
grims2,0.0269693954957652,2.0,-0.23173923966481602,-0.07814430629473734,-0.1568824657294318,-0.42150754590763667,0.11425543708696426,-0.19294545242609812,0.8148294083822487,0.1521719286405858,0.022894535074052542
grims2,0.006781209919612606,2.0,-0.33219543742059227,-0.08156009378955764,-0.22156385778498552,0.7862471877174464,0.2623899295812409,0.1240771976624162,-0.23897437450215198,0.21275847150873672,0.1705884351150021
grims2,0.017794725823762403,2.0,-0.20413431328066503,-0.06257906368920585,-0.13275489241563596,-0.43628970636944653,0.16189106119159216,-0.1366887313178963,0.8280216759970843,0.12345603042689456,-0.026204222029391364
grims2,0.009091647231582546,2.0,-0.3758218375866809,-0.08017328293795023,-0.2419051078109291,0.7565605999858193,0.31373345623008825,0.21013049015974933,-0.04506244201822343,0.23233601946797905,0.15110927961007964
grims2,0.007334038910886597,2.0,-0.3833700689686264,-0.09162688284312226,-0.2419136148712962,0.04628173284979729,0.1710193018326909,-0.07580131582302187,0.8302661534239045,0.24159233593419094,-0.035574222696455736
grims2,0.03196606021113036,2.0,-0.45372912915903885,-0.019618825048147825,-0.2919894097844714,0.6377233355857665,0.3244669858225884,0.33191632163019336,-0.10247140587462032,0.2752735142630258,0.008540769838823329
grims2,0.0031853495331694527,2.0,-0.5869805859419842,0.1700592832757556,-0.05314122768769967,-0.04461724207241068,-0.393098928861477,0.30466925900324354,0.0548967317316243,0.5396648636194008,0.28304946934211056
grims2,0.00038419058866474945,2.0,0.25120858405298896,-0.04318987942370767,0.18004664262556538,-0.08623520088723503,-0.5100359066239182,-0.5541207649682648,-0.08049432191708646,-0.35411867799487434,0.44284281188727975
grims2,0.0014297374968028887,3.0,0.16261775233335862,-0.118457329593536,0.7566392004523814,-0.07540916493836707,0.30267774256213165,0.06310532851037046,-0.16543057465702388,0.4108438521089198,-0.29929560921893844
grims2,0.007262715343954605,3.0,-0.3581189685011537,-0.11379101281016413,0.060328840627779955,0.721708699265784,0.2296325615245453,0.014344366502831999,-0.31804095856225223,0.1919046911838108,0.3786621953821944
grims2,0.01620292403650933,3.0,-0.4288782109997248,-0.1301416578530542,-0.3058462475864043,-0.29599205019661884,0.276705131025965,-0.2564085695596423,0.6125538910092084,0.3013139269651239,0.09823427113420372
grims2,0.0056104372173554,3.0,-0.6124416498007805,-0.1544187612639909,-0.4308094339373405,-0.035389053595991114,0.0394070308238765,-0.12935728209075872,-0.4360863737523952,0.45361143798227477,0.00018901332786365487
grims2,0.017451519376953224,3.0,-0.3430673121657514,-0.07833869232890589,-0.2645701432158617,0.8136101789000852,0.16738209759456898,0.060886747175913754,-0.22510139170796264,0.20929946190452817,0.13419433981083262
grims2,0.0012250055029411771,3.0,-0.30096850503844785,-0.07850192316616078,0.36941703881661503,-0.1712304937109258,0.23526020563801897,-0.011233969148929376,0.7914759791421249,0.20927164370326842,0.10846272932522688
grims2,-0.21856155715327766,3.0,-0.4808280917940345,-0.11187348497064885,-0.3233222222583448,-0.32997093451911097,0.2598930267289879,0.2801281686253338,0.45050605788244746,0.31760732564188,0.3049988438975321
grims2,0.0029690631312402813,3.0,-0.3532235719192293,-0.08877492715930613,-0.19663670802033184,-0.21048175493295818,0.214330207339123,-0.017651756893265126,0.8276654456466396,0.22277307937992416,0.05896269442991047
grims2,0.024216370160842698,3.0,-0.4644771738140199,-0.11648492067854377,0.5567221717261525,-0.11900997542645565,-0.4655190580752868,0.4534508190219307,-0.03694303599303293,0.10113785913360947,0.11256098061180173
grims2,0.008319632219181947,3.0,0.0631355997885192,0.8845652847124383,-0.23766990892401083,0.010097602303238612,0.28378679947810104,-0.16952262874905452,0.004569565003265025,0.21834434951315893,0.0010958266595949792
grims2,0.0017099177674401022,3.0,0.3834924318105973,0.038494713001491765,-0.1795326453446206,-0.1671697085667672,-0.47210039776377055,0.38910978353575354,0.21381448143426476,-0.4984928953826869,-0.3503955210590203
pedro,0.0007815310055270564,1.0,0.2788042312800968,0.16595092149398583,0.2542764183070563,0.19943549508042052,-0.5996589370598229,0.2870834391835492,-0.1299686945817056,0.5068156375990869,-0.2730124259720783
pedro,0.00017131705189260102,1.0,-0.2917008225263502,0.6386206121354667,-0.12254580765278993,-0.34749711068674327,-0.3084924247618444,-0.373490583442219,-0.23816269568488918,0.27427182362331765,0.06850789793343316
pedro,0.0006973551137656283,1.0,0.3368946672917647,-0.004961696331695187,0.23276113648208488,0.37077261470765804,-0.5098522022439944,0.30929958645313144,0.38443786217247533,0.4321453900935578,-0.06833502676016985
pedro,0.007199632227092023,1.0,0.3483016070971241,-0.18286176272355592,-0.14452919044578114,0.36703835817451236,-0.2683902933364165,0.28560608519836145,0.6023080979172577,-0.2587035335679342,-0.3260904390012973
pedro,-0.002978619257643959,1.0,0.09665303461175183,0.14850064135880925,-0.5918260040930059,-0.39901372538254715,0.08413686094231218,-0.32226655496019097,-0.13242455431671424,0.14000460574979218,-0.5577306538282946
pedro,0.007398565203094713,1.0,-0.2622536531508569,-0.09731772576819886,0.476805151917303,0.3261966191796583,0.013412475611104549,0.2683407854606655,0.6428763949870601,-0.042475015239226685,-0.31737050368050645
pedro,0.03263944318076457,1.0,0.3561185964316398,-0.05153646898058217,0.1732465045009269,0.38820260530613904,0.03695431314623517,0.3306319915036081,-0.12966377919136896,-0.04444020587568622,0.7485567185952549
