Label,Adjective
7,0.0078994746958106
7,0.0005167063604433
7,0.0006284313304376
7,-0.0007304621082809
7,0.1469776261992467
7,-0.0117351981873069
7,0.0484723361162377
7,0.0064570836217343
7,0.0008744074846053
7,-0.0038649546122548
7,0.0013585266111267
7,0.004038055708163
7,0.0113272266255298
0,0.0419965950933225
0,0.0163006860896502
0,0.0003412651811868
0,0.0700283779452685
0,0.0006098525900938
0,4.882845984418525e-05
0,0.0026818547982754
0,0.002651635473931
0,0.0073673057371402
0,-0.0022401634560316
0,0.0026449598881992
0,0.0030746558226414
0,0.002256138967439
0,0.0015760491769851
0,0.0147719902198061
0,0.012998383358339
0,-0.0006475861307043
0,0.0028977613216618
0,-0.0001671231523874
0,0.016366591115213
0,0.0447740643514151
0,0.0002067250503191
0,0.0005257005838689
0,-0.0017507912068971
0,0.0003401420762259
0,0.0017537400236558
0,0.0038074258449868
0,0.068955901767743
0,0.0198532857704797
0,0.0052001835879249
0,0.0012636116854399
0,0.0007283527838367
0,0.0003125118392868
0,0.0015835874121675
0,0.0003598172292868
0,0.0288988378018475
0,0.0037864663684224
0,0.0009588773210677
0,0.0394622253035255
0,0.0113301575996134
0,0.0118525176028343
0,0.0008161463625352
0,0.0002417066160926
0,0.0011480134923503
0,-0.0003221957416698
0,-0.0003398207414525
0,0.000321586897461
0,0.0025070528377375
0,0.0108410892971428
0,0.0003133431870517
0,0.0053382980703582
0,0.0023402940453529
0,0.0048338099361606
0,0.0013032958440699
0,0.0375342540033652
0,0.0138768600538059
0,-0.0032507104806114
0,0.0438519118425199
0,0.0002358300152519
1,0.0031810302986218
1,0.0033135462644497
1,-0.0047927244736853
1,0.0435627016236188
1,0.1531347577248442
1,0.1550776858374859
1,0.0011027532901139
1,-0.0011932830108789
1,0.0078207170841662
1,0.0416066778276484
1,0.0021092660532748
1,-0.0056052283357826
1,0.0001970286166642
1,0.0004155701101224
1,0.002407286944606
1,0.0016527281654394
1,-9.182883398265056e-05
1,0.0022142543209618
1,6.803035892638975e-05
1,0.0091741079655967
1,0.0027774323254272
1,0.0005914213642991
1,0.0161611585020487
1,0.0058907675296434
1,6.269484421968189e-05
1,3.733195711586346e-05
1,0.0208212915924001
1,-0.0010111186353526
1,4.7437510618550657e-05
1,0.0083096070721448
1,0.0005727087187819
1,0.0005387094039587
1,-0.0011061587014875
1,0.0176145601184245
1,0.0036077512292626
1,0.0010851014409975
1,0.0003040808723089
1,0.0004370639618112
1,0.0007734756443064
1,0.000981750184721
1,0.0005156827958144
1,-0.0004346046343586
1,0.0009606907199799
1,0.0022745941529059
1,0.0003406024308839
1,0.000114022464941
1,1.814289864204423e-05
1,0.0516909051115643
1,0.0016048767240361
1,0.0019670805532224
1,-0.1939400768182405
1,0.3310409252866744
1,0.0084027213133468
1,-0.0054025728009911
1,-0.0012245796124966
1,0.1114710494927358
1,0.0189390412008106
1,0.0757573428957856
1,0.0473311880627835
1,0.0745829541610011
2,0.0097600550459113
2,0.0072636804969932
2,0.0011008030754441
2,0.0267583860428085
2,-0.0159098858024783
2,-0.0047107990013864
2,0.0091001655092692
2,0.0020817558029337
2,0.0089764253161355
2,0.0222501684735169
2,0.0112628370329179
2,-0.0007113488167448
2,0.0005354445975403
2,0.0008026111408144
2,0.0048552634418286
2,-0.0004039537909403
2,-0.002498738512157
2,0.0007887486034629
2,0.0091613171194761
2,0.1020250174742204
2,0.0097756840227015
2,0.0082794798292719
2,0.000521225823615
2,0.0047972764231965
2,0.0024797551180387
2,0.0001743014488353
2,0.0018681187115821
2,0.0041434068412545
2,0.0017412635314053
3,-0.0019238379730673
3,0.0038941759449629
3,0.0108629459070773
3,0.0045837105021375
3,0.0006666204625905
3,0.0018132917844552
13,0.0169826812533056
13,0.0076152989507986
13,0.0176992501835473
13,0.0180050455578337
13,0.0013933630753629
9,0.0007994687552916
9,0.0012521979021256
9,0.0249385899624708
9,0.0011319224594303
9,0.0038603051826242
9,-0.0005717676705944
12,0.0007911729446843
12,0.0006212448917966
12,0.0015676512842068
12,0.0017582606434114
12,0.0015435699241707
12,-0.0253983607325604
4,0.0095940323849916
4,0.0022092753777885
4,-0.0058463198055292
4,0.0038101295309657
4,0.0007021400121596
8,0.0012854662321304
8,0.0030955214214188
8,0.0270863490553004
8,0.0019395189316331
8,0.0018533199993463
8,0.0018492578572201
8,0.0151364540292265
8,0.0054224862343714
8,0.1592783951486374
8,0.0021265982919499
8,0.000203964855506
8,0.0014141251976105
6,0.0001802535767595
6,8.427858074068538e-05
6,0.0001429581283767
6,0.0006761468210961
6,8.199379353898028e-05
6,0.0015842184664649
6,0.0005807481837784
5,0.0016875218311436
5,0.0027732924383341
5,0.0028728105796016
5,0.0013522210225991
10,0.0002063828131419
10,0.0081592057634406
10,0.0075180145409631
10,0.0032198151404146
10,-9.46785337701309e-06
11,-0.000972457649506
11,0.002264951962547
11,0.0040959765659283
11,0.0050055120475163
11,0.0007214867731123
