Username,Adjective,LogNumber,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
grims2,-0.0011989130980867549,1.0,-0.17942037669969968,-0.17679971815995021,-0.006822365892397111,-0.04350006542380114,0.052470832529542474,-0.054664314459714584,-0.0301935574691014,-0.20200161407845682,0.06745936506829486,-0.059378600431171595,0.10457868961751463,-0.17811631075561146,-0.06235368161318676,-0.4643171217520803,-0.013614148866408516,0.5454499426755361,0.3054780704847528,0.47530915712059035
grims2,0.03671088919499571,1.0,0.11844955942600269,-0.37856238892032046,-0.0987700540014957,-0.35079285121896314,-0.21213992451808605,0.20370795452913487,0.4489957449021945,-0.4371274862301569,0.015046209047706854,-0.08474612691530552,-0.22660838756797702,-0.010878550950679067,0.3122318889209676,-0.08213333199397573,0.21676702464189376,-0.10993327998266204,0.0007169642055739436,0.09211273907489079
grims2,0.0008075503073783501,1.0,0.22413170965967985,-0.3872005108932519,-0.14581098277334245,0.2074024223744371,-0.1835610961980971,0.289035982351709,0.34379527961314943,-0.27911771444128275,-0.04754542286038163,-0.10596089227957342,-0.158210004821449,0.12641368275643955,0.35894296455432634,0.13559639994581615,0.35792648457975373,-0.18567037031917702,-0.206656219484848,-0.12332307003062849
grims2,0.002459627839474612,1.0,0.23425043805559487,-0.17799249819821006,-0.15870377072912378,-0.017049448478333885,-0.2745918861410052,0.22769504508072236,0.25190303558730576,-0.08171450492337466,-0.1905618254171711,0.027122812784812576,-0.21469638182589934,-0.021984268781849305,0.24449575228116793,-0.36206012858824466,0.26347576179164767,0.3426212584539312,-0.1245569769973808,0.4623563999152335
grims2,0.005289609909450172,2.0,-0.287570262553219,0.24712733890567173,0.22824193070831938,0.013110432415255812,0.20978078542528164,-0.1898005340336835,-0.29362865287093504,0.17418794694472636,0.1957789784906383,0.2514240132493923,0.21779583713105088,0.09232976650618957,-0.3200446238805531,0.3452120953660749,-0.29294441457977494,-0.23375370403456433,0.2378983930007678,0.1766851319115273
grims2,0.0038759896590212927,2.0,0.38399396873293945,0.19742142688951014,-0.15126186203826372,0.025511015725053824,-0.10655975355654307,0.07827431854895635,0.14646638163273445,0.19500401465600234,-0.15077118493056393,-0.06245238748713002,-0.15924189665893393,0.10263722053038153,0.14717779848235046,0.1963270361227002,0.03512161820883944,-0.1952695423682926,-0.3078897667098698,-0.6754195443458696
grims2,0.005379740011495842,2.0,0.014012914314051944,-0.31924439996898757,-0.24116165816236487,0.17457950847297998,-0.08408927181293381,0.09259478487287603,0.15120110274383458,-0.39876265215512374,-0.11589796707971868,-0.06000396989755514,0.21457903757038277,-0.5083357574538484,0.20082762940022247,-0.08231537026167247,0.17303596362301069,0.32214563102509963,-0.2582168907624495,-0.20675222465625043
grims2,0.003412355878759498,2.0,-0.078593984756495,-0.44540945373891705,-0.19788495639773487,0.22999684602951997,-0.012173672353528574,0.33201526423750705,0.27414704882401714,-0.44921312168167415,0.3197561713574952,-0.10315000965275642,-0.08356203175936752,-0.02808631875395267,-0.0032920016270584986,0.03142131467206647,0.36003831176176815,0.11732493170634627,0.05291837755371841,0.2195414022408202
grims2,-0.004184910807297701,2.0,-0.34098681289985405,0.14791000056860193,0.16256602702256523,0.017028680659579697,0.3271897048758014,-0.28276119725313376,-0.31077433249050007,0.09559139955284379,0.23313948391479897,-0.07053732287718603,0.24679328569123615,0.019277974981841365,-0.31468346286989857,0.2690065466708707,-0.31964634958921945,-0.23468142134716244,0.27746850716638044,0.1271664389089809
grims2,0.004709063285118293,3.0,-0.3170642608783792,0.15496674201408334,0.24667633924224205,0.010558712669071362,0.262040451613198,-0.23855932770553703,-0.2921895574396936,0.13237764866578663,0.22528537798705134,0.37389003955523015,0.24062009438807916,0.05758254356773521,-0.29480775640771756,0.21297274154774073,-0.27007622468085835,-0.1794569708346662,0.3015849257066276,0.07675315599055345
