Username,Adjective,LogNumber,Label,1,2,3,4,5,6,7,8,9
grims2,0.001670302693275,1.0,-1,0.3703933468301889,-0.08026614342408,0.092400007572095,0.319373156186769,0.0124456201562728,-0.0237005427453643,0.3094523486949245,0.7880286895458235,0.1684118751873599
grims2,0.000140180693797,1.0,-1,-0.4228399527983456,-0.2848141237501738,-0.1933106630529557,-0.3128513967786203,0.0762630834333949,-0.2773825463197206,-0.5130015442490871,0.2906356143547822,-0.4176667339909842
grims2,0.0048896039227066,1.0,0,-0.5124490536791194,0.3969106440718174,-0.2874878615473591,-0.3457252424159082,0.1890775417168258,-0.0384641880900187,-0.5172060850437292,-0.1299249704916075,-0.2367915777950091
grims2,0.0031262800461842,1.0,0,-0.3564437548462164,0.043613470861178,0.0899034953340637,-0.3028628059182202,0.2504684091482126,0.5802088670921152,-0.5317591901495549,-0.0371487755538752,-0.2961630899376498
grims2,0.0035719944929007,1.0,0,-0.2280556751189887,0.6012676724661561,-0.4414360360478479,-0.1039082852132261,0.3842731958950746,-0.4274101997425389,-0.2153435249709782,0.0236149002315215,0.0594072743720925
grims2,0.0141500367645063,1.0,0,-0.3074955707289115,0.1423155049374271,-0.0015107342286025,-0.2995458239449177,0.4996180230837552,0.5645383235312718,-0.3220110509424737,0.0361136492743249,-0.3494936161894126
grims2,-0.0013125744207724,1.0,0,0.3367622464461822,-0.1625174359803216,0.4773703593356581,0.3749281608598512,-0.5339858633929869,0.2654506165664618,0.1163276483482233,0.2631747930466693,0.2309278263623578
grims2,0.0004904465601597,2.0,0,0.4998226585258672,-0.0334527866343259,0.3839857093184502,0.4513420822219179,-0.1422669424466288,0.1774892734235601,0.2754919851660775,0.4151683988056923,0.3128906559713139
grims2,0.0071539146115939,2.0,0,-0.273907020510873,0.4707201925654305,-0.5098745229491151,-0.1691687946398171,0.3886404259173047,-0.3293276237263157,-0.0458660968858551,-0.3910172476699322,-0.0176375442799392
grims2,0.006746901580834,2.0,0,-0.3798393348181074,0.0389145107683337,-0.1794130528208383,-0.5411041999458357,0.0539277497260294,0.469888835885533,-0.3105556911063046,-0.0916244886910475,-0.447974706170224
grims2,0.0044089063426469,2.0,0,0.2526604724071022,0.3284338870950123,-0.1768367600706366,0.409656872561099,0.3042515759443808,-0.4373087932470969,0.3558428359130647,-0.1528273905566013,0.4420582962132896
grims2,0.0001302612321962,2.0,0,-0.1325907376985278,0.557091265283795,-0.5014640312657591,-0.035148374115726,0.2550687282308437,-0.525767486595059,-0.141998966990296,-0.2085244625812232,0.1192886053313144
grims2,0.0166645770296655,2.0,0,-0.3532349924559662,-0.153173267011099,-0.3018254751052482,-0.5705974597448944,-0.1427062099860555,0.248111070705969,-0.3539692605444919,-0.1930847160749314,-0.4365579012231337
grims2,-0.0023064642818555,2.0,0,0.3099081455786709,-0.1326535484691117,0.5210568237097233,0.3833756679054953,-0.484002756380053,0.3399633782459881,0.0613862402992928,0.0542027354576116,0.3336808165672834
grims2,0.0004186197858674,3.0,0,0.4729325268411229,-0.024696972543838,0.4212040044981898,0.4319127041503083,-0.0550284017449298,0.1724552610147704,0.4142453009565381,0.0258636253649042,0.454671803237493
grims2,0.0097398279541845,3.0,0,-0.3281869706449021,-0.3262595482064909,0.165896732559069,-0.4735851085606903,-0.2794866430407381,0.3593203011057995,-0.3136865972702297,-0.1685277867009576,-0.4472344798386646
grims2,0.0006299684849258,3.0,0,0.3110347098791797,0.3668636565191285,-0.1176472425914579,0.3985580748117521,0.2559663402364833,-0.3900395699769676,0.4196470352174858,-0.0642148763986592,0.4450867736623588
grims2,0.0045290039978561,3.0,0,-0.2394326210605736,0.1879098240312782,-0.5540302736496877,-0.2908699476459497,0.2720754532340884,-0.3580565357545121,0.0209049126302012,0.2713346997107498,-0.4894057393946631
pedro,0.0003124428883179,1.0,-1,-0.1203789698636069,-0.6337374613822992,0.3708194664706067,-0.2643028327780344,0.2485724443395879,-0.0098854458803881,0.3926618951666289,-0.2207162268744901,0.3342718514629733
pedro,0.0065596835642054,1.0,0,0.137435418355665,-0.2855720408607162,0.4904962463811847,0.4762154833566932,-0.2103921169556746,0.4932137622439024,-0.1536862888213798,-0.1691031259984913,0.3040597971112634
pedro,-8.673686992575007e-06,1.0,0,-0.1456194906416971,-0.4288627022260265,0.0678147878287101,-0.0916878982672333,-0.7914298202087722,0.1068648255701776,0.3080478492087267,-0.161419526716758,-0.1521027224618613
pedro,0.0002712597674514,1.0,0,-0.510643047674652,-0.0134429918592785,-0.1864028146472284,-0.4828325103980865,0.1936570647054908,0.2472916684101985,-0.507321021873704,-0.2427264479027152,-0.2371555306202907
pedro,-0.0006112274922227,1.0,-1,0.0524384834915157,0.0102924289385247,0.5564910934438644,-0.1126410481130829,-0.183385591347681,-0.0436473691129712,0.0542747597969789,-0.2236329515276851,0.7656899594802506
